MS Zoning,Street,Alley,Lot Shape,Land Contour,Utilities,Lot Config,Land Slope,Neighborhood,Condition 1,Bldg Type,House Style,Overall Qual,Year Built,Year Remod/Add,Roof Style,Exterior 1st,Exterior 2nd,Mas Vnr Type,Mas Vnr Area,Exter Qual,Exter Cond,Foundation,Bsmt Qual,Bsmt Cond,Bsmt Exposure,BsmtFin Type 1,BsmtFin Type 2,Total Bsmt SF,Heating QC,Central Air,1st Flr SF,Gr Liv Area,Full Bath,Kitchen Qual,TotRms AbvGrd,Functional,Fireplaces,Fireplace Qu,Garage Type,Garage Yr Blt,Garage Finish,Garage Cars,Garage Area,Garage Qual,Garage Cond,Paved Drive,Fence,Sale Type,Sale Condition,SalePrice
RH,Pave,Pave,IR2,Bnk,AllPub,Inside,Gtl,SWISU,Norm,1Fam,1.5Fin,5,1932,2000,Gable,VinylSd,Stucco,None,0.0,TA,TA,BrkTil,TA,TA,No,Rec,Unf,793.0,Ex,Y,848,1520,1,TA,6,Typ,0,None,Detchd,1968.0,Unf,1.0,281.0,TA,TA,Y,None,WD ,Abnorml,159434
RL,Pave,None,Reg,Bnk,AllPub,Inside,Gtl,SWISU,Norm,1Fam,1Story,2,1920,1950,Gable,Wd Sdng,Wd Sdng,None,0.0,TA,TA,CBlock,TA,Fa,No,Rec,Unf,290.0,TA,N,438,438,1,Fa,3,Typ,0,None,Detchd,1930.0,Unf,1.0,246.0,TA,TA,N,None,WD ,Normal,60000
RL,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,SWISU,Norm,1Fam,1.5Fin,6,1940,1950,Gable,VinylSd,VinylSd,None,0.0,TA,TA,BrkTil,TA,TA,No,Unf,Unf,778.0,TA,Y,944,1489,2,TA,7,Typ,1,Gd,Detchd,1940.0,Unf,1.0,240.0,TA,TA,Y,GdWo,WD ,Normal,139500
RL,Pave,None,Reg,Lvl,AllPub,Corner,Gtl,SWISU,Norm,1Fam,2.5Fin,7,1920,1970,Gable,Wd Sdng,Plywood,None,0.0,TA,TA,BrkTil,TA,TA,No,GLQ,Unf,824.0,Ex,Y,1687,3082,2,TA,12,Typ,2,TA,Basment,1970.0,Fin,2.0,672.0,TA,TA,Y,None,WD ,Normal,197000
RL,Pave,None,Reg,Bnk,AllPub,Inside,Gtl,SWISU,Feedr,1Fam,2Story,6,1935,1950,Gable,Wd Sdng,Wd Sdng,None,0.0,TA,TA,BrkTil,TA,TA,No,Unf,Unf,583.0,Gd,Y,647,1242,1,TA,6,Typ,1,Gd,Detchd,1926.0,Unf,1.0,180.0,Fa,TA,Y,None,WD ,Normal,105000
RL,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,SWISU,Norm,1Fam,1.5Fin,4,1928,1950,Gable,WdShing,Plywood,None,0.0,TA,TA,BrkTil,TA,TA,No,BLQ,Unf,1122.0,TA,Y,1328,1981,2,Gd,7,Min2,2,TA,Detchd,1981.0,Unf,2.0,576.0,TA,TA,Y,MnPrv,WD ,Normal,135000
RL,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,Crawfor,Norm,1Fam,1Story,6,1916,2000,Gable,Stucco,Stucco,None,0.0,Gd,TA,BrkTil,TA,TA,No,Unf,Unf,816.0,Ex,Y,1232,1232,1,Gd,6,Typ,1,Gd,Detchd,1916.0,Unf,2.0,440.0,TA,TA,Y,None,WD ,Normal,147500
RL,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,SWISU,Norm,1Fam,1.5Fin,6,1925,1990,Gable,WdShing,Wd Shng,None,0.0,TA,TA,BrkTil,TA,TA,No,BLQ,Unf,976.0,Ex,Y,1160,1608,2,Gd,7,Typ,1,Gd,Detchd,1925.0,Unf,1.0,216.0,Fa,TA,Y,MnPrv,WD ,Normal,137450
RL,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,SWISU,Feedr,1Fam,2Story,7,1936,2007,Gable,Wd Sdng,Wd Sdng,None,0.0,Gd,Gd,PConc,Gd,Gd,No,ALQ,BLQ,560.0,Ex,Y,575,1135,1,Gd,6,Typ,0,None,Detchd,1971.0,RFn,2.0,576.0,TA,TA,Y,MnPrv,WD ,Normal,155000
RL,Pave,None,Reg,Bnk,AllPub,Inside,Gtl,Crawfor,Norm,1Fam,1.5Fin,6,1928,1950,Gable,BrkFace,Stone,None,0.0,TA,TA,BrkTil,TA,TA,No,Unf,Unf,896.0,Gd,Y,1172,1913,1,TA,9,Typ,1,TA,Detchd,1929.0,Unf,2.0,342.0,Fa,Fa,Y,None,WD ,Normal,177000
RL,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,SWISU,Norm,1Fam,1.5Fin,7,1928,1950,Gable,Wd Sdng,Wd Sdng,None,0.0,TA,TA,BrkTil,TA,TA,No,Unf,Unf,861.0,Gd,Y,877,1477,2,TA,6,Typ,1,Gd,Detchd,1928.0,Unf,1.0,216.0,TA,TA,Y,None,WD ,Normal,145000
RL,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,Crawfor,Norm,1Fam,2Story,7,1918,1990,Gambrel,Wd Sdng,Wd Sdng,None,0.0,TA,TA,BrkTil,TA,Fa,Mn,Unf,Unf,600.0,Ex,Y,628,1228,1,TA,6,Typ,1,Gd,Detchd,1918.0,Unf,1.0,215.0,Fa,TA,Y,MnPrv,WD ,Normal,137000
RL,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,Crawfor,Norm,1Fam,2Story,7,1926,2004,Gambrel,MetalSd,MetalSd,None,0.0,Gd,TA,BrkTil,Gd,TA,No,Unf,Unf,1276.0,Ex,Y,1276,2080,1,Gd,9,Typ,2,Gd,Detchd,1926.0,Unf,1.0,282.0,TA,TA,Y,MnPrv,WD ,Normal,234000
RL,Pave,None,Reg,HLS,AllPub,Inside,Mod,Crawfor,Norm,1Fam,1.5Fin,5,1940,1950,Gable,Wd Sdng,Wd Sdng,None,0.0,TA,TA,CBlock,TA,TA,No,ALQ,Unf,840.0,Ex,Y,840,1567,1,TA,6,Min2,2,TA,Detchd,1961.0,Unf,2.0,440.0,TA,TA,Y,GdPrv,WD ,Normal,205000
RL,Pave,None,IR1,Bnk,AllPub,Inside,Gtl,Crawfor,Norm,1Fam,2Story,6,1942,1950,Gable,Wd Sdng,Wd Sdng,None,0.0,TA,TA,CBlock,TA,TA,No,BLQ,Unf,771.0,Fa,Y,753,1494,1,Gd,7,Typ,2,Gd,Attchd,1942.0,Unf,1.0,213.0,TA,TA,P,None,WD ,Normal,177500
RL,Pave,None,IR1,HLS,AllPub,Inside,Gtl,Crawfor,Norm,1Fam,1.5Fin,5,1940,1950,Gable,MetalSd,MetalSd,None,0.0,Gd,Gd,BrkTil,TA,Fa,No,Rec,Unf,728.0,Ex,Y,976,1308,1,TA,7,Min2,2,TA,Detchd,1940.0,Unf,1.0,256.0,TA,TA,Y,None,WD ,Normal,160000
RL,Pave,Grvl,IR1,HLS,AllPub,Inside,Gtl,Crawfor,Norm,1Fam,1Story,5,1960,1960,Gable,MetalSd,MetalSd,None,0.0,TA,TA,CBlock,TA,TA,No,Rec,Unf,1273.0,Ex,Y,1273,1273,1,TA,5,Typ,0,None,Attchd,1960.0,Unf,1.0,307.0,TA,TA,Y,MnPrv,WD ,Normal,155000
RL,Pave,Grvl,IR1,HLS,AllPub,Inside,Gtl,Crawfor,Norm,1Fam,1Story,5,1921,2006,Gable,Wd Sdng,Wd Sdng,None,0.0,TA,Gd,BrkTil,Gd,TA,No,ALQ,Unf,876.0,Ex,Y,964,964,1,TA,5,Typ,0,None,Detchd,1921.0,Unf,2.0,432.0,TA,TA,Y,None,WD ,Normal,163500
RL,Pave,None,IR1,Lvl,AllPub,FR2,Gtl,Crawfor,Norm,1Fam,1.5Fin,5,1921,1950,Gable,Wd Sdng,Wd Sdng,None,0.0,TA,TA,BrkTil,TA,TA,No,Unf,Unf,731.0,Ex,Y,820,1343,1,TA,7,Typ,1,Gd,Detchd,1921.0,Unf,1.0,186.0,Fa,TA,Y,None,WD ,Normal,154900
RL,Pave,None,IR1,HLS,AllPub,Corner,Gtl,Crawfor,Norm,Duplex,2.5Unf,7,1940,1950,Gable,Wd Sdng,Wd Sdng,None,0.0,TA,TA,BrkTil,TA,TA,No,LwQ,Unf,920.0,Ex,Y,1240,2480,2,TA,13,Typ,2,Gd,Detchd,1940.0,Unf,2.0,400.0,TA,TA,Y,None,WD ,Normal,205000
RL,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,Crawfor,Feedr,1Fam,1Story,5,1954,1954,Gable,BrkFace,BrkFace,None,0.0,TA,Gd,BrkTil,TA,TA,Mn,Rec,ALQ,1112.0,Ex,Y,1112,1112,1,TA,6,Typ,1,Gd,Attchd,1954.0,Unf,1.0,390.0,TA,TA,Y,MnPrv,WD ,Family,144800
RL,Pave,None,Reg,Bnk,AllPub,Inside,Gtl,Crawfor,Norm,1Fam,2Story,7,1941,1950,Gable,MetalSd,MetalSd,None,0.0,TA,TA,CBlock,TA,TA,No,Rec,Unf,704.0,Ex,Y,860,1564,1,Fa,7,Typ,1,Gd,Attchd,1941.0,Unf,1.0,234.0,TA,TA,Y,None,WD ,Normal,174500
RL,Pave,None,IR1,Lvl,AllPub,Inside,Gtl,Crawfor,Norm,1Fam,1Story,6,1960,1960,Gable,HdBoard,Plywood,Stone,132.0,TA,TA,CBlock,TA,TA,No,LwQ,BLQ,1561.0,TA,Y,1561,1561,2,TA,6,Typ,1,Gd,Attchd,1960.0,Fin,2.0,463.0,TA,TA,Y,None,WD ,Normal,193000
RL,Pave,None,Reg,Bnk,AllPub,Inside,Gtl,Crawfor,Norm,1Fam,1.5Fin,5,1949,2005,Gable,BrkComm,Brk Cmn,None,0.0,TA,TA,BrkTil,TA,TA,No,BLQ,Rec,1067.0,Fa,N,986,1523,2,Fa,7,Maj2,1,TA,Attchd,1949.0,Unf,1.0,295.0,TA,TA,Y,None,WD ,Normal,158000
RL,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,Crawfor,Norm,1Fam,1Story,6,1950,2004,Gable,HdBoard,HdBoard,None,0.0,TA,Gd,CBlock,TA,TA,No,Unf,Unf,1092.0,Ex,Y,1152,1152,1,Gd,6,Typ,1,Gd,Attchd,1950.0,Unf,1.0,300.0,TA,TA,Y,GdPrv,WD ,Family,158500
RL,Pave,None,Reg,Bnk,AllPub,Corner,Mod,Crawfor,PosA,1Fam,1Story,6,1954,1954,Gable,HdBoard,HdBoard,Stone,420.0,TA,TA,PConc,TA,TA,Av,LwQ,BLQ,1310.0,Ex,Y,1906,1906,1,TA,6,Typ,2,Gd,Basment,1954.0,Unf,2.0,576.0,TA,TA,Y,None,WD ,Normal,224000
RM,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,Blueste,Norm,Twnhs,2Story,6,1980,1980,Gable,MetalSd,MetalSd,None,0.0,TA,TA,CBlock,TA,TA,No,Unf,Unf,516.0,TA,Y,516,1032,1,TA,5,Typ,1,TA,Detchd,1980.0,Unf,2.0,452.0,TA,TA,Y,GdPrv,WD ,Normal,115000
RM,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,Blueste,Norm,TwnhsE,2Story,6,1980,1992,Gable,MetalSd,MetalSd,None,0.0,TA,Gd,CBlock,Gd,TA,Mn,ALQ,Unf,561.0,TA,Y,561,1229,1,Gd,5,Typ,1,TA,Attchd,1980.0,Fin,2.0,462.0,TA,TA,Y,GdPrv,WD ,Normal,137000
RM,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,Blueste,Norm,Twnhs,2Story,6,1980,1980,Gable,MetalSd,MetalSd,None,0.0,TA,TA,CBlock,Gd,TA,No,Unf,Unf,561.0,TA,Y,561,1229,1,TA,5,Typ,1,TA,Attchd,1980.0,Fin,2.0,462.0,TA,TA,Y,MnPrv,WD ,Normal,121000
RM,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,Blueste,Norm,TwnhsE,2Story,6,1980,1980,Gable,MetalSd,MetalSd,None,0.0,TA,TA,CBlock,Gd,TA,No,ALQ,Unf,561.0,TA,Y,561,1229,1,TA,5,Typ,1,TA,Attchd,1980.0,Fin,2.0,462.0,TA,TA,Y,GdPrv,WD ,Normal,124000
RL,Pave,None,IR1,Lvl,AllPub,Inside,Gtl,Crawfor,Norm,1Fam,SLvl,6,1986,1986,Gable,VinylSd,VinylSd,BrkFace,242.0,TA,Gd,CBlock,TA,TA,No,ALQ,Unf,572.0,Gd,Y,1182,1982,2,TA,6,Typ,1,TA,BuiltIn,1986.0,Fin,2.0,501.0,TA,TA,Y,None,WD ,Normal,208000
RL,Pave,None,Reg,Bnk,AllPub,Inside,Gtl,Crawfor,Norm,1Fam,1Story,7,1971,2009,Hip,BrkFace,BrkFace,None,0.0,Gd,Gd,CBlock,Gd,TA,No,GLQ,ALQ,1803.0,TA,Y,2365,2365,2,Ex,7,Min1,2,Gd,Attchd,1971.0,Fin,2.0,551.0,TA,TA,Y,GdPrv,WD ,Normal,315000
RL,Pave,None,IR1,Lvl,AllPub,Corner,Gtl,Crawfor,Norm,1Fam,1Story,6,1988,2007,Hip,Wd Sdng,Plywood,BrkFace,260.0,Gd,Gd,CBlock,Gd,TA,No,GLQ,Unf,880.0,Ex,Y,1680,1680,2,Gd,5,Typ,1,Gd,Attchd,1988.0,Fin,2.0,540.0,TA,TA,Y,None,WD ,Normal,222000
RM,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,IDOTRR,Norm,1Fam,2Story,5,1920,1997,Hip,VinylSd,VinylSd,None,0.0,TA,Gd,CBlock,TA,Fa,No,Rec,Unf,672.0,Gd,Y,672,1344,1,TA,6,Typ,0,None,Detchd,1964.0,Unf,1.0,468.0,TA,Fa,Y,None,WD ,Normal,147000
RM,Pave,None,Reg,Bnk,AllPub,Inside,Gtl,IDOTRR,Norm,1Fam,2Story,5,1900,1993,Gambrel,AsbShng,AsbShng,None,0.0,TA,TA,BrkTil,TA,TA,No,Unf,Unf,760.0,Ex,N,928,2168,2,Gd,11,Typ,0,None,Detchd,1998.0,Unf,2.0,576.0,TA,TA,Y,None,WD ,Normal,123000
RM,Pave,None,Reg,Lvl,AllPub,Corner,Gtl,IDOTRR,Norm,1Fam,2Story,5,1920,1950,Gable,Wd Sdng,Wd Shng,None,0.0,TA,TA,PConc,TA,TA,Mn,Unf,Unf,596.0,TA,N,596,1192,1,TA,6,Typ,0,None,Detchd,1920.0,Unf,1.0,189.0,Fa,Fa,N,GdWo,WD ,Normal,78000
C (all),Pave,None,IR1,Lvl,AllPub,Corner,Gtl,IDOTRR,Feedr,1Fam,1.5Fin,3,1915,1982,Hip,Plywood,Plywood,None,0.0,Fa,Fa,CBlock,TA,Fa,No,Unf,Unf,1013.0,TA,N,1013,1526,1,Fa,6,Typ,0,None,None,1979.0,None,0.0,0.0,None,None,N,MnPrv,ConLD,Abnorml,85000
C (all),Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,IDOTRR,Norm,1Fam,1Story,4,1925,1950,Gable,MetalSd,MetalSd,None,0.0,TA,TA,BrkTil,TA,TA,No,Unf,Unf,572.0,Fa,N,572,572,1,TA,4,Typ,0,None,Detchd,1940.0,Unf,1.0,200.0,TA,TA,N,None,WD ,Normal,75000
RM,Pave,None,IR1,HLS,AllPub,Inside,Mod,Crawfor,Norm,TwnhsE,1Story,8,2007,2008,Hip,CemntBd,CmentBd,Stone,174.0,Ex,TA,PConc,Ex,TA,Gd,GLQ,Unf,1596.0,Ex,Y,1648,1648,2,Ex,5,Typ,1,Gd,Attchd,2007.0,Fin,2.0,482.0,TA,TA,Y,None,New,Partial,230000
I (all),Grvl,None,Reg,Lvl,NoSewr,Inside,Gtl,IDOTRR,Norm,1Fam,1Story,2,1910,1950,Gable,Wd Sdng,Wd Sdng,None,0.0,Fa,Fa,CBlock,None,None,None,None,None,0.0,TA,N,810,810,1,TA,4,Min1,0,None,Detchd,1975.0,Unf,1.0,280.0,TA,TA,N,None,ConLD,Normal,57625
RL,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,Mitchel,Norm,1Fam,2Story,8,2000,2001,Gable,CemntBd,CmentBd,None,0.0,Gd,TA,PConc,Gd,TA,No,ALQ,BLQ,1107.0,Ex,Y,1040,2052,2,Gd,7,Typ,1,TA,BuiltIn,2000.0,Fin,3.0,642.0,TA,TA,Y,None,WD ,Normal,251000
RL,Pave,None,IR1,Lvl,AllPub,CulDSac,Gtl,Mitchel,Norm,1Fam,1.5Fin,7,2003,2003,Gable,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Ex,TA,No,GLQ,Unf,1434.0,Ex,Y,1518,2149,1,Gd,6,Typ,1,Ex,Attchd,2003.0,RFn,2.0,670.0,TA,TA,Y,None,WD ,Abnorml,239686
RL,Pave,None,IR1,Lvl,AllPub,CulDSac,Gtl,Mitchel,Norm,1Fam,1Story,7,2004,2005,Hip,VinylSd,VinylSd,Stone,108.0,Gd,TA,PConc,Ex,TA,Mn,Unf,Unf,1710.0,Ex,Y,1710,1710,2,Gd,7,Typ,1,Gd,Attchd,2004.0,Fin,2.0,550.0,TA,TA,Y,None,WD ,Normal,240000
RL,Pave,None,IR1,Lvl,AllPub,CulDSac,Gtl,Mitchel,Norm,1Fam,2Story,6,2001,2002,Gable,VinylSd,VinylSd,None,0.0,TA,TA,PConc,Ex,TA,No,ALQ,Unf,804.0,Ex,Y,804,1961,2,Gd,7,Typ,1,TA,BuiltIn,2001.0,Fin,2.0,560.0,TA,TA,Y,None,WD ,Normal,215000
RL,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,Mitchel,Norm,1Fam,SFoyer,6,1977,1977,Gable,Plywood,Plywood,None,0.0,TA,TA,CBlock,TA,TA,Av,ALQ,Unf,902.0,Ex,Y,926,926,1,TA,5,Typ,1,TA,Attchd,1977.0,Unf,1.0,351.0,TA,TA,Y,MnPrv,WD ,Normal,156450
RL,Pave,None,Reg,Bnk,AllPub,Inside,Gtl,Mitchel,Norm,1Fam,SFoyer,6,1977,1977,Gable,Plywood,Plywood,None,0.0,TA,TA,CBlock,Gd,TA,Av,GLQ,LwQ,957.0,TA,Y,1287,1287,1,TA,5,Typ,2,Fa,Attchd,1977.0,RFn,2.0,541.0,TA,TA,Y,GdWo,WD ,Normal,173000
RL,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,Mitchel,Norm,Duplex,1.5Fin,5,1977,1977,Gable,Plywood,Plywood,None,0.0,TA,TA,CBlock,None,None,None,None,None,0.0,TA,Y,1302,1734,2,Gd,8,Typ,0,None,Attchd,1977.0,Unf,2.0,539.0,TA,TA,Y,None,COD,Normal,126000
RL,Pave,None,IR1,Lvl,AllPub,CulDSac,Gtl,Mitchel,Norm,1Fam,SLvl,7,1990,1991,Gable,HdBoard,HdBoard,None,0.0,TA,TA,PConc,Gd,TA,Av,GLQ,Unf,1188.0,Ex,Y,1217,1217,2,Gd,6,Typ,0,None,Attchd,1990.0,Unf,2.0,497.0,TA,TA,Y,GdPrv,WD ,Normal,173000
RL,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,Mitchel,Norm,1Fam,1Story,5,1991,1991,Gable,HdBoard,HdBoard,None,0.0,TA,TA,PConc,Gd,TA,No,BLQ,Unf,1582.0,TA,Y,1595,1595,2,TA,5,Typ,0,None,Detchd,1991.0,Unf,2.0,672.0,TA,TA,Y,None,COD,Abnorml,152000
RL,Pave,None,IR1,Lvl,NoSeWa,CulDSac,Gtl,Timber,Norm,1Fam,SLvl,6,1958,1958,Gable,HdBoard,HdBoard,BrkFace,541.0,TA,TA,CBlock,TA,TA,No,GLQ,Rec,819.0,Gd,Y,1344,1344,1,Gd,7,Typ,1,Gd,Basment,1958.0,RFn,2.0,525.0,TA,TA,Y,None,COD,Abnorml,137500
RL,Pave,None,IR3,Low,AllPub,Inside,Sev,Timber,Norm,1Fam,1Story,7,1965,1965,Hip,BrkFace,BrkFace,None,0.0,TA,TA,CBlock,Gd,TA,Gd,ALQ,Rec,2136.0,TA,Y,2036,2036,2,TA,8,Typ,2,Gd,Attchd,1965.0,RFn,2.0,513.0,TA,TA,Y,None,WD ,Normal,375000
RL,Pave,None,IR1,HLS,AllPub,Inside,Gtl,Timber,Norm,1Fam,1Story,9,2007,2008,Hip,VinylSd,VinylSd,Stone,70.0,Gd,TA,PConc,Ex,TA,Gd,GLQ,Unf,1620.0,Ex,Y,1620,1620,2,Ex,6,Typ,1,Ex,Attchd,2008.0,Fin,3.0,912.0,TA,TA,Y,None,WD ,Normal,315500
RL,Pave,None,IR1,HLS,AllPub,Corner,Gtl,Timber,Norm,1Fam,2Story,7,2009,2009,Gable,VinylSd,VinylSd,None,0.0,TA,TA,PConc,Ex,TA,Av,Unf,Unf,846.0,Gd,Y,846,1692,2,Gd,6,Typ,0,None,Attchd,2009.0,RFn,2.0,650.0,TA,TA,Y,None,New,Partial,224500
RL,Pave,None,IR1,HLS,AllPub,Corner,Gtl,Timber,Norm,1Fam,1Story,9,2008,2008,Gable,CemntBd,CmentBd,Stone,246.0,Ex,TA,CBlock,Ex,TA,Gd,GLQ,Unf,2190.0,Ex,Y,2036,2036,2,Ex,9,Typ,1,Ex,Attchd,2008.0,Fin,3.0,780.0,TA,TA,Y,None,WD ,Normal,410000
RL,Pave,None,IR1,HLS,AllPub,Corner,Gtl,Timber,Norm,1Fam,1Story,9,2008,2008,Gable,CemntBd,CmentBd,BrkFace,406.0,Ex,TA,PConc,Ex,TA,Gd,GLQ,Unf,1641.0,Ex,Y,1641,1641,2,Ex,7,Typ,0,None,Attchd,2008.0,Fin,3.0,885.0,TA,TA,Y,None,WD ,Normal,316500
RL,Pave,None,IR1,HLS,AllPub,Inside,Gtl,Timber,Norm,1Fam,1Story,8,2007,2007,Gable,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,Av,GLQ,Unf,1466.0,Ex,Y,1466,1466,2,Gd,7,Typ,0,None,Attchd,2007.0,Fin,3.0,610.0,TA,TA,Y,None,WD ,Normal,201000
RL,Pave,None,IR1,Lvl,AllPub,Corner,Gtl,Timber,Norm,1Fam,1Story,6,1988,1988,Gable,HdBoard,HdBoard,None,0.0,TA,TA,CBlock,Gd,TA,Mn,GLQ,Unf,1392.0,TA,Y,1412,1412,2,Gd,6,Typ,1,TA,Attchd,1988.0,Unf,2.0,576.0,TA,TA,Y,None,WD ,Normal,175000
RL,Pave,None,IR1,Lvl,AllPub,CulDSac,Gtl,Timber,Norm,1Fam,2Story,6,1980,2006,Gable,MetalSd,MetalSd,None,0.0,TA,Gd,PConc,Gd,TA,No,ALQ,Unf,712.0,Ex,Y,1375,2237,2,Gd,7,Typ,1,TA,BuiltIn,1980.0,Fin,2.0,440.0,TA,TA,Y,None,WD ,Normal,204000
RL,Pave,None,IR1,Lvl,AllPub,Corner,Gtl,Timber,Norm,1Fam,SLvl,7,1987,1989,Hip,Plywood,Plywood,BrkFace,310.0,TA,TA,PConc,Gd,TA,Gd,GLQ,ALQ,1645.0,Ex,Y,1479,1479,2,Gd,7,Min1,1,Fa,Attchd,1987.0,Fin,2.0,578.0,TA,TA,Y,None,WD ,Normal,213500
RL,Pave,None,IR1,Lvl,AllPub,Inside,Gtl,Timber,Norm,1Fam,1Story,8,2001,2002,Gable,VinylSd,VinylSd,BrkFace,136.0,Gd,TA,PConc,Ex,TA,No,GLQ,Unf,1267.0,Ex,Y,1296,1296,2,Gd,6,Typ,0,None,Attchd,2001.0,Fin,2.0,471.0,TA,TA,Y,None,WD ,Normal,220000
RL,Pave,None,IR1,Lvl,AllPub,Corner,Gtl,Timber,Norm,1Fam,2Story,7,2003,2003,Gable,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,No,Unf,Unf,912.0,Ex,Y,1072,2014,2,Gd,9,Typ,0,None,Attchd,2003.0,Fin,2.0,486.0,TA,TA,Y,None,WD ,Abnorml,170000
RL,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,Timber,Norm,1Fam,1Story,9,2006,2006,Hip,VinylSd,VinylSd,BrkFace,584.0,Ex,TA,PConc,Ex,TA,Av,GLQ,Unf,1838.0,Ex,Y,1838,1838,2,Ex,8,Typ,1,Gd,Attchd,2006.0,Fin,3.0,765.0,TA,TA,Y,None,WD ,Normal,315000
RL,Pave,None,IR1,HLS,AllPub,Inside,Gtl,Timber,Norm,1Fam,1Story,9,2007,2007,Hip,CemntBd,CmentBd,Stone,290.0,Ex,TA,PConc,Ex,TA,Gd,GLQ,Unf,1978.0,Ex,Y,1978,1978,2,Ex,7,Typ,1,Gd,Attchd,2007.0,Fin,3.0,920.0,TA,TA,Y,None,WD ,Normal,425000
RL,Pave,None,IR1,Lvl,AllPub,Inside,Gtl,Mitchel,Norm,1Fam,1Story,5,1968,1968,Gable,HdBoard,HdBoard,BrkFace,182.0,TA,TA,CBlock,TA,TA,No,ALQ,Unf,1008.0,Gd,Y,1008,1008,1,Gd,6,Typ,0,None,Attchd,1968.0,Unf,1.0,384.0,TA,TA,Y,MnPrv,WD ,Normal,139500
RL,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,Mitchel,Norm,1Fam,1Story,5,1960,2006,Hip,HdBoard,HdBoard,BrkFace,75.0,TA,Fa,Slab,None,None,None,None,None,0.0,TA,Y,1771,1771,1,TA,9,Min1,1,TA,Attchd,1960.0,Unf,2.0,336.0,TA,TA,Y,GdPrv,WD ,Normal,115000
RM,Pave,None,Reg,Lvl,AllPub,FR2,Gtl,Mitchel,Norm,TwnhsE,1Story,6,1998,1998,Hip,VinylSd,VinylSd,BrkFace,320.0,TA,TA,PConc,Ex,TA,No,GLQ,Unf,1204.0,Ex,Y,1204,1204,2,TA,5,Typ,0,None,Attchd,1998.0,Fin,2.0,412.0,TA,TA,Y,None,WD ,Normal,162000
RM,Pave,None,Reg,Lvl,AllPub,FR2,Gtl,Mitchel,Norm,TwnhsE,1Story,6,1999,1999,Hip,VinylSd,VinylSd,BrkFace,425.0,TA,TA,PConc,Ex,TA,No,GLQ,Unf,1224.0,Ex,Y,1224,1224,2,TA,5,Typ,0,None,Attchd,1999.0,Fin,2.0,402.0,TA,TA,Y,None,WD ,Normal,165000
RM,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,MeadowV,Norm,Twnhs,SLvl,4,1973,1973,Gable,CemntBd,CmentBd,None,0.0,TA,TA,CBlock,Gd,TA,Gd,GLQ,Unf,462.0,TA,Y,526,988,1,TA,5,Typ,0,None,BuiltIn,1973.0,Unf,1.0,297.0,TA,TA,Y,GdWo,WD ,Normal,91000
RL,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,Mitchel,Norm,1Fam,1Story,5,1968,1968,Gable,HdBoard,HdBoard,None,0.0,TA,TA,CBlock,TA,TA,No,BLQ,Unf,864.0,TA,Y,874,874,1,TA,5,Typ,0,None,Attchd,1968.0,RFn,1.0,288.0,TA,TA,Y,GdWo,WD ,Normal,130000
RM,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,MeadowV,Norm,Twnhs,SFoyer,4,1970,2002,Gable,CemntBd,CmentBd,None,0.0,TA,Gd,CBlock,Gd,TA,Av,GLQ,Unf,630.0,TA,Y,630,630,1,Gd,3,Typ,0,None,Attchd,1970.0,Unf,1.0,286.0,TA,TA,Y,None,WD ,Normal,86000
RL,Pave,None,IR1,Lvl,AllPub,Inside,Mod,Mitchel,Norm,1Fam,1Story,5,1969,2000,Hip,HdBoard,HdBoard,BrkFace,176.0,TA,TA,CBlock,TA,TA,No,BLQ,Unf,1188.0,Ex,Y,1404,1404,2,TA,7,Typ,1,Po,Attchd,1969.0,Unf,2.0,504.0,TA,TA,Y,None,WD ,Normal,160000
